question,bert_match_question,bert_sore,mixnet_match_question,mixnet_sore,smallBert_match_question,smallBert_sore,wam_match_question,wam_sore
案款发放一直显示待办财务系统未显示,案款发放一直显示待办财务系统未显示,0.0,案款发放一直显示待办财务系统未显示,0.0,案款发放一直显示待办财务系统未显示,0.0,案款发放一直显示待办财务系统未显示,0.0
案款发放一直显示待办财务系统未显示,案款发放一直显示待办财务系统未显示,0.0,案款发放一直显示待办财务系统未显示,0.0,案款发放一直显示待办财务系统未显示,0.0,案款发放一直显示待办财务系统未显示,0.0
案款发放一直显示待办财务系统未显示,案款走完程序还待办状态,2.191166,案款发放审批完成但在财务系统里没有显示,0.26193774,线下可以查询到银行账户，查控系统不能查询到开户,0.03309919,案款发放申请未推送到财务系统,0.45128083
财务系统不显示支款审批信息,财务系统不显示支款审批信息,0.0,财务系统不显示支款审批信息,0.0,财务系统不显示支款审批信息,0.0,财务系统不显示支款审批信息,0.0
财务系统不显示支款审批信息,财务系统无法获取案件信息,2.2158375,财务系统没有审批信息,0.27673304,执行通知书节点期限的起算时间,0.025963258,财务系统没有审批信息,0.5318795
财务系统不显示支款审批信息,财务系统中看不到案件信息,2.2755234,财务没有审批信息,0.3839838,被执行人死亡，无法发布限消,0.02689975,执行案件在财务系统获取不案件信息,0.5880413
案款发放执行系统审批完成后，财务系统无案款审批信息,案款发放执行系统审批完成后，财务系统无案款审批信息,0.0,案款发放执行系统审批完成后，财务系统无案款审批信息,0.0,案款发放执行系统审批完成后，财务系统无案款审批信息,0.0,案款发放执行系统审批完成后，财务系统无案款审批信息,0.0
案款发放执行系统审批完成后，财务系统无案款审批信息,当事人已将案款转账到法院账户，但财务系统中无相关案款信息,5.956161,执行系统已案款发放审核已完成财务系统无信息,0.19750364,执行案件到位金额必须全部支付才可以结案吗,0.03234337,案款在执行系统里完成审批，流转后，财务系统看不到,0.39544526
案款发放执行系统审批完成后，财务系统无案款审批信息,案款发放昨天就申请今天财务系统案件支付管理还找不到,7.1469293,案款执行系统审批完成后财务系统无流程,0.2068077,提档状态案件在操作归档时，无法进行扫描档案卷,0.03503638,执行系统未收到到账信息,0.6236265
案款支付推送不成功,案款支付推送不成功,0.0,案款支付推送不成功,0.0,案款支付推送不成功,0.0,案款支付推送不成功,0.0
案款支付推送不成功,案款支付信息无法保存,3.4274454,案款数据推送经常失败怎么办,0.4563065,执行系统重复到账登记,0.023599979,罚没款怎么支付,0.5858714
案款支付推送不成功,案款暂缓发放,3.8352878,重新推送案款,0.5266096,修改执行依据文号,0.031372067,案款支付错误,0.67128116
财务系统没有执行案件,财务系统没有执行案件,0.0,财务系统没有执行案件,0.0,财务系统没有执行案件,0.0,财务系统没有执行案件,0.0
财务系统没有执行案件,财务无案件,3.708792,财务系统无执行案件信息,0.1291572,财务系统匹配后执行系统没有到账信息,0.015090451,执行系统显示待办财务系统没有数据,0.227689
财务系统没有执行案件,财务系统无案件,4.175991,执行案件在财务系统获取不案件信息,0.21808676,系统推送执行系统到账登记记录重复,0.021963153,案款发放执行系统未推送财务系统,0.24589778
财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,0.0,财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,0.0,财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,0.0,财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,0.0
财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,案款在执行系统里完成审批，流转后，财务系统看不到,4.4801545,财务系统案款已确认但执行系统没有推送出来信息怎么办,0.39444882,发放案款当事人错误怎么更正,0.026395485,失信已屏蔽，但仍然无法贷款,0.49790367
财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,失信信息纳入错误但在系统中操作了失信屏蔽，导致金融机构存有当事人失信历史记录,5.4763446,案款未推送到财务系统,0.4013157,案款发放审批完成但在财务系统里没有显示,0.027135814,财务系统已经转换数据执行系统仍然看不到到账登记怎么处理,0.6340603
案款发放没有推送,案款发放没有推送,0.0,案款发放没有推送,0.0,案款发放没有推送,0.0,案款发放没有推送,0.0
案款发放没有推送,案款认领功能找不到,2.9182653,案款发放申请未推送到财务系统,0.35643488,案款发放完成显示待办,0.0472088,案款发放,0.43427792
案款发放没有推送,暂缓发放案款,3.0863059,重新推送案款,0.42862517,执行系统显示待办财务系统没有数据,0.06578545,案款发放怎么操作,0.45972833
执行系统显示待办财务系统没有数据,执行系统显示待办财务系统没有数据,0.0,执行系统显示待办财务系统没有数据,0.0,执行系统显示待办财务系统没有数据,0.0,执行系统显示待办财务系统没有数据,0.0
执行系统显示待办财务系统没有数据,执行系统生成虚拟账号与财务系统不一致,10.047607,执行系统已审批但财务系统没有,0.29164213,结案前3个月必须进行查控,0.02810857,财务系统没有执行案件,0.227689
执行系统显示待办财务系统没有数据,财务系统支付凭证，没有回传执行系统,10.130698,财务系统已确认交付执行系统显示待办,0.337823,查控页面书记员的位置出现乱码,0.030442812,执行系统案款支付未推送到财务系统,0.3005521
执行系统申请案款发放后未流转到财务系统,执行系统申请案款发放后未流转到财务系统,0.0,执行系统申请案款发放后未流转到财务系统,0.0,执行系统申请案款发放后未流转到财务系统,0.0,执行系统申请案款发放后未流转到财务系统,0.0
执行系统申请案款发放后未流转到财务系统,执行系统案款发放审批完财务系统看不到,4.176276,执行系统已案款发放审核已完成财务系统无信息,0.23080274,案款发放恢复案件怎么和首次执行匹配,0.035623338,执行系统案款审批后未推送财务系统,0.3533911
执行系统申请案款发放后未流转到财务系统,执行案件未推送到财务系统怎么处理,5.137555,执行系统案款发放审批完财务系统看不到,0.24522506,案款在办案系统中提请支付并审签完后并未推送到财务,0.03958993,案款发放执行系统未推送财务系统,0.4078546
执行系统未向财务系统推送需要审核案款,执行系统未向财务系统推送需要审核案款,0.0,执行系统未向财务系统推送需要审核案款,0.0,执行系统未向财务系统推送需要审核案款,0.0,执行系统未向财务系统推送需要审核案款,0.0
执行系统未向财务系统推送需要审核案款,执行系统显示待办财务系统没有数据,15.605316,执行系统案款审批后未推送财务系统,0.21030179,已经受理案件，发现本院没有管辖权，怎么结案,0.030197145,如何调整执行系统推送到财务系统审核顺序,0.42691433
执行系统未向财务系统推送需要审核案款,财务系统支付凭证，没有回传执行系统,18.220072,财务系统无执行系统推送的案款支付审批信息,0.22109622,执行系统不能支付确认结案,0.040880013,财务系统没有执行案件,0.4307847
已经审批后未推送审批数据至财务系统,已经审批后未推送审批数据至财务系统,0.0,已经审批后未推送审批数据至财务系统,0.0,已经审批后未推送审批数据至财务系统,0.0,已经审批后未推送审批数据至财务系统,0.0
已经审批后未推送审批数据至财务系统,执行完毕的案件，有申请执行人的结案申请，是否还需补录结案通知书,18.936895,执行系统案款审批后未推送财务系统,0.3041178,修改执行依据文号,0.016558241,执行系统案款审批后未推送财务系统,0.7889178
已经审批后未推送审批数据至财务系统,执行系统生成虚拟账号与财务系统不一致,19.35768,财务系统无执行系统推送的案款支付审批信息,0.4167214,执行系统到账登记重复,0.024951654,执行系统申请案款发放后未流转到财务系统,0.7927685
案款在财务系统匹配成功后多久到执行系统,案款在财务系统匹配成功后多久到执行系统,0.0,案款在财务系统匹配成功后多久到执行系统,0.0,案款在财务系统匹配成功后多久到执行系统,0.0,案款在财务系统匹配成功后多久到执行系统,0.0
案款在财务系统匹配成功后多久到执行系统,案款提起支付审批通过后财务系统未自动生成,5.1032453,财务系统匹配案款但执行系统上无到账登记有没有解决方案,0.22210601,财务系统承办人信息与执行系统不一致,0.03236408,财务系统匹配案款至今未推送到执行系统,0.43741047
案款在财务系统匹配成功后多久到执行系统,财务系统已经匹配执行系统无到账信息取消重新匹配也没有到账信息,5.5046797,财务系统匹配后执行系统没有到账信息,0.2430464,恢复案件进行放款，但显示到账登记节点超期。,0.040017772,财务系统匹配案款至今未推送到执行系统,0.43741047
案款发放审批完成但在财务系统里没有显示,案款发放审批完成但在财务系统里没有显示,0.0,案款发放审批完成但在财务系统里没有显示,0.0,案款发放审批完成但在财务系统里没有显示,0.0,案款发放审批完成但在财务系统里没有显示,0.0
案款发放审批完成但在财务系统里没有显示,财付通划拨成功之后一直未能入账,2.3324907,案款发放节点已审批财务系统没有,0.252658,财务运维已推送成功案款发放信息但财务系统仍然没有支付信息,0.027135814,案款发放节点已审批财务系统没有,0.68619883
案款发放审批完成但在财务系统里没有显示,案款发放一直显示待办财务系统未显示,2.4385915,案款发放一直显示待办财务系统未显示,0.26193774,执行系统显示待办财务系统没有数据,0.0342381,财务已确认案款但系统没有,0.73180526
财务系统无法看到案款发放审批表,财务系统无法看到案款发放审批表,0.0,财务系统无法看到案款发放审批表,0.0,财务系统无法看到案款发放审批表,0.0,财务系统无法看到案款发放审批表,0.0
财务系统无法看到案款发放审批表,为财务系统案款转换钱不能进入执行系统,3.4446583,财务系统看不到案款审批,0.37000048,执行人员ID为空或“用户不存在”,0.029288284,财务系统无法变更承办人,0.46767494
财务系统无法看到案款发放审批表,财务系统看不到案款审批,3.6623626,案款发放审批完成但在财务系统里没有显示,0.44610983,非本案执行组织成员无法操作失信,0.03621975,案款发放一直显示待办财务系统未显示,0.5817185
办案系统推送案款支付信息财务系统看不到,办案系统推送案款支付信息财务系统看不到,0.0,办案系统推送案款支付信息财务系统看不到,0.0,办案系统推送案款支付信息财务系统看不到,0.0,办案系统推送案款支付信息财务系统看不到,0.0
办案系统推送案款支付信息财务系统看不到,恢复执行案件如何关联首次执行案件发放案款,4.4850006,案款推送不到财务系统,0.2700925,支付案款执行系统已审批完毕财务系统看不到,0.022694724,案款信息推送办案办案系统,0.24458307
办案系统推送案款支付信息财务系统看不到,在办案系统删案款支付信息后重填,4.6000657,案款未推送到财务系统,0.27718613,系统提示根据案号代码未查到案件下的被执行人信息,0.04190855,财务系统看不到审批信息,0.5312945
执行系统支款转不到财务系统怎么回事,执行系统支款转不到财务系统怎么回事,0.0,执行系统支款转不到财务系统怎么回事,0.0,执行系统支款转不到财务系统怎么回事,0.0,执行系统支款转不到财务系统怎么回事,0.0
执行系统支款转不到财务系统怎么回事,财务系统匹款后流转后执行系统不显示,6.196987,为财务系统案款转换钱不能进入执行系统,0.32763442,屏蔽、撤销、纠正的区别,0.039393935,执行系统案款发放流转不了,0.51965964
执行系统支款转不到财务系统怎么回事,请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,6.7451873,执行系统申请案款发放后未流转到财务系统,0.40623182,追缴诉讼费案件的领款类别是案款还是诉讼费 ,0.039912116,执行系统登录不进,0.5304352
案款发放昨天就申请今天财务系统案件支付管理还找不到,案款发放昨天就申请今天财务系统案件支付管理还找不到,0.0,案款发放昨天就申请今天财务系统案件支付管理还找不到,0.0,案款发放昨天就申请今天财务系统案件支付管理还找不到,0.0,案款发放昨天就申请今天财务系统案件支付管理还找不到,0.0
案款发放昨天就申请今天财务系统案件支付管理还找不到,案款发放昨天就申请今天财务系统案件支付管理还找不到,0.0,案款发放昨天就申请今天财务系统案件支付管理还找不到,0.0,案款发放昨天就申请今天财务系统案件支付管理还找不到,0.0,案款发放昨天就申请今天财务系统案件支付管理还找不到,0.0
案款发放昨天就申请今天财务系统案件支付管理还找不到,办案系统推送案款支付信息财务系统看不到,4.6423554,已支付案款信息财务系统找不到原因,0.46098068,未查询到已发布限制高消费信息或者限高接口异常,0.04393781,案款匹配转换以后就无法怎么进行拆分,0.79222584
案款执行系统审批完成后财务系统无流程,案款执行系统审批完成后财务系统无流程,0.0,案款执行系统审批完成后财务系统无流程,0.0,案款执行系统审批完成后财务系统无流程,0.0,案款执行系统审批完成后财务系统无流程,0.0
案款执行系统审批完成后财务系统无流程,财务系统匹配案款至今未推送到执行系统,6.441342,案款发放执行系统审批完成后，财务系统无案款审批信息,0.2068077,案款发放一直处于代办状态无法结案怎么解决,0.037666775,执行系统案款审批后未推送财务系统,0.3537031
案款执行系统审批完成后财务系统无流程,财务系统匹配案款至今未推送到执行系统,6.441342,执行系统已案款发放审核已完成财务系统无信息,0.22127843,做财产登记时，提示error type错误,0.054342803,财务系统无执行案件信息,0.3686489
案款发放申请未推送到财务系统,案款发放申请未推送到财务系统,0.0,案款发放申请未推送到财务系统,0.0,案款发放申请未推送到财务系统,0.0,案款发放申请未推送到财务系统,0.0
案款发放申请未推送到财务系统,到账登记未显示金额,2.44077,案款未推送到财务系统,0.1326629,执行完毕案款未发放,0.03843795,案款未推送到财务系统,0.17568004
案款发放申请未推送到财务系统,"已结案件,还有案款未发放",2.8086874,案款未推送到财务系统,0.1326629,财务系统上传回执单,0.046284534,案款未推送到财务系统,0.17568004
案款在办案系统中提请支付并审签完后并未推送到财务,案款在办案系统中提请支付并审签完后并未推送到财务,0.0,案款在办案系统中提请支付并审签完后并未推送到财务,0.0,案款在办案系统中提请支付并审签完后并未推送到财务,0.0,案款在办案系统中提请支付并审签完后并未推送到财务,0.0
案款在办案系统中提请支付并审签完后并未推送到财务,财务已确认案款但系统没有,13.601247,执行系统案款审批后未推送财务系统,0.40080288,执行系统申请案款发放后未流转到财务系统,0.03958993,承办人调离帐号被禁用并要求解除限高,0.4919188
案款在办案系统中提请支付并审签完后并未推送到财务,财务系统匹配案款至今未推送到执行系统,14.377921,案款发放申请未推送到财务系统,0.40914932,执行系统案款支付没有推送到财务系统,0.04182885,执行局的账号禁用，遇到调离人员原来的终本案件当事人到法院履行义务，并要求解除限高,0.49854144
财务系统审核完毕信息未推送到执行法官财务系统,财务系统审核完毕信息未推送到执行法官财务系统,0.0,财务系统审核完毕信息未推送到执行法官财务系统,0.0,财务系统审核完毕信息未推送到执行法官财务系统,0.0,财务系统审核完毕信息未推送到执行法官财务系统,0.0
财务系统审核完毕信息未推送到执行法官财务系统,执行案件未推送到财务系统怎么处理,6.0543275,执行系统未向财务系统推送需要审核案款,0.2747815,执行系统案款发放审批完财务系统看不到,0.02893754,案款发放执行系统已审签完毕财务系统无信息,0.4153737
财务系统审核完毕信息未推送到执行法官财务系统,财务系统无流水,6.487143,执行系统案款审批后未推送财务系统,0.3087403,支付案款执行系统已审批完毕财务系统看不到,0.042852648,执行系统已案款发放审核已完成财务系统无信息,0.4874623
财务系统支付案款确认后不推送到执行系统,财务系统支付案款确认后不推送到执行系统,0.0,财务系统支付案款确认后不推送到执行系统,0.0,财务系统支付案款确认后不推送到执行系统,0.0,财务系统支付案款确认后不推送到执行系统,0.0
财务系统支付案款确认后不推送到执行系统,案款匹配后执行系统没信息,3.7367394,执行系统案款支付没有推送到财务系统,0.16079159,财务系统匹配案款至今未推送到执行系统,0.025713215,执行系统案款支付没有推送到财务系统,0.46043965
财务系统支付案款确认后不推送到执行系统,为财务系统案款转换钱不能进入执行系统,4.174558,执行系统案款支付没有推送到财务系统怎么办,0.1712619,财务系统匹配案款至今未推送到执行系统,0.025713215,执行系统案款支付没有推送到财务系统怎么办,0.4754524
财务系统无审批流程,财务系统无审批流程,0.0,财务系统无审批流程,0.0,财务系统无审批流程,0.0,财务系统无审批流程,0.0
财务系统无审批流程,财务系统无案件,4.492716,财务系统没有审批信息,0.29368955,司法救助发放,0.03626768,财务系统无案件,0.22950849
财务系统无审批流程,总对总系统授权怎么操作,4.654997,案款执行系统审批完成后财务系统无流程,0.40354273,到账登记无信息,0.053923994,财务系统无承办人,0.23309705
案款发放节点已审批财务系统没有,案款发放节点已审批财务系统没有,0.0,案款发放节点已审批财务系统没有,0.0,案款发放节点已审批财务系统没有,0.0,案款发放节点已审批财务系统没有,0.0
案款发放节点已审批财务系统没有,支付案款执行系统已审批完毕财务系统看不到,4.852777,案款发放审批完成但在财务系统里没有显示,0.252658,案款走完程序还待办状态,0.01979114,案款发放审批完成但在财务系统里没有显示,0.68619883
案款发放节点已审批财务系统没有,执行系统未收到到账信息,5.030431,执行系统案款发放审批完财务系统看不到,0.33188593,执恢案件只能绑定一个执行案件,0.02657605,案款发放申请未推送到财务系统,0.7033815
执行案款在执行系统审批在财务系统里找不到案子怎么回事,执行案款在执行系统审批在财务系统里找不到案子怎么回事,0.0,执行案款在执行系统审批在财务系统里找不到案子怎么回事,0.0,执行案款在执行系统审批在财务系统里找不到案子怎么回事,0.0,执行案款在执行系统审批在财务系统里找不到案子怎么回事,0.0
执行案款在执行系统审批在财务系统里找不到案子怎么回事,怎么从财务系统退回已经审核完成的案款发放信息？,9.541009,支付案款执行系统已审批完毕财务系统看不到,0.2844098,点击到账登记节点，提示error type错误,0.03175115,执行系统提起案款发放财务系统看不到案款支付,0.5119885
执行案款在执行系统审批在财务系统里找不到案子怎么回事,每月都要进行扣划案款，发放案款，是否每月都要立一个执恢案件？,9.599281,执行系统案款发放审批完财务系统看不到,0.29182112,终本案件应当进行终本约谈的，是通过找到申请执行人进行约谈还是其他方式,0.043017708,执行系统未向财务系统推送需要审核案款,0.5466226
案款发放执行系统已审签完毕财务系统无信息,案款发放执行系统已审签完毕财务系统无信息,0.0,案款发放执行系统已审签完毕财务系统无信息,0.0,案款发放执行系统已审签完毕财务系统无信息,0.0,案款发放执行系统已审签完毕财务系统无信息,0.0
案款发放执行系统已审签完毕财务系统无信息,财务系统已确认交付执行系统显示待办,4.372789,执行系统已案款发放审核已完成财务系统无信息,0.17329328,执行系统提起案款发放财务系统看不到案款支付,0.016674725,执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,0.3032354
案款发放执行系统已审签完毕财务系统无信息,支付案款执行系统已审批完毕财务系统看不到,4.7205567,案款执行系统审批完成后财务系统无流程,0.2671548,案款提起支付审批通过后财务系统未自动生成,0.031564306,执行系统已案款发放审核已完成财务系统无信息,0.34701666
案款发放执行系统未推送财务系统,案款发放执行系统未推送财务系统,0.0,案款发放执行系统未推送财务系统,0.0,案款发放执行系统未推送财务系统,0.0,案款发放执行系统未推送财务系统,0.0
案款发放执行系统未推送财务系统,执行系统案款支付未推送到财务系统,2.6159391,执行系统案款支付未推送到财务系统,0.15346627,执行系统案款支付没有推送到财务系统,0.020803206,财务系统没有执行案件,0.24589778
案款发放执行系统未推送财务系统,财务系统无法获取案件谢谢,3.9377117,执行系统案款支付没有推送到财务系统,0.16114639,指挥平台统计数据只到基层院未精确到个人,0.024609443,执行系统案款支付未推送到财务系统,0.3306853
执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,0.0,执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,0.0,执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,0.0,执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,0.0
执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,执行系统没收财产案款发放跳转到财务系统没有支付明细和金额,5.959053,执行系统案款支付没有推送到财务系统,0.26521847,财务系统案款已确认但执行系统没有推送出来信息怎么办,0.03229618,支付案款执行系统已审批完毕财务系统看不到,0.29392305
执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,财务系统匹款后流转后执行系统不显示,6.03922,执行系统案款支付未推送到财务系统,0.27395386,执行系统提起案款发放财务系统看不到案款支付,0.03398493,案款发放执行系统已审签完毕财务系统无信息,0.3032354
支付案款执行系统已审批完毕财务系统看不到,支付案款执行系统已审批完毕财务系统看不到,0.0,支付案款执行系统已审批完毕财务系统看不到,0.0,支付案款执行系统已审批完毕财务系统看不到,0.0,支付案款执行系统已审批完毕财务系统看不到,0.0
支付案款执行系统已审批完毕财务系统看不到,财务系统无法获取案件信息,4.0855637,执行系统案款发放审批完财务系统看不到,0.18524654,办案系统推送案款支付信息财务系统看不到,0.022694724,执行系统案款支付已审签完毕推送到财务系统显示没有支付金额,0.29392305
支付案款执行系统已审批完毕财务系统看不到,转换数据后在收到案款信息里找不到,4.1567883,执行系统已审批但财务系统没有,0.23642102,案款在执行系统里完成审批，流转后，财务系统看不到,0.02394508,案款发放执行系统已审签完毕财务系统无信息,0.47796226
财务系统看不到案款审批,财务系统看不到案款审批,0.0,财务系统看不到案款审批,0.0,财务系统看不到案款审批,0.0,财务系统看不到案款审批,0.0
财务系统看不到案款审批,财务系统看不到审批信息,2.4537408,财务系统看不到审批信息,0.27816713,执保立案无法生成预估执行费,0.020459475,财务系统看不到案款,0.16121234
财务系统看不到案款审批,案款预进账功能找不到,2.4804728,案款发放审批完成但在财务系统里没有显示,0.29152808,立案时，无法选择代字,0.02811235,财务系统看不到审批信息,0.33135203
执行系统案款支付没有推送到财务系统,执行系统案款支付没有推送到财务系统,0.0,执行系统案款支付没有推送到财务系统,0.0,执行系统案款支付没有推送到财务系统,0.0,执行系统案款支付没有推送到财务系统,0.0
执行系统案款支付没有推送到财务系统,执行系统案款支付未推送到财务系统,1.465927,执行系统案款支付没有推送到财务系统怎么办,0.019298771,指挥平台统计数据只到基层院未精确到个人,0.013996812,执行系统案款支付没有推送到财务系统怎么办,0.021418406
执行系统案款支付没有推送到财务系统,案款系统没有案件信息,3.8233924,执行系统案款支付未推送到财务系统,0.022511616,案款发放执行系统未推送财务系统,0.020803206,执行系统案款支付未推送到财务系统,0.024764504
执行系统案款支付没有推送到财务系统怎么办,执行系统案款支付没有推送到财务系统怎么办,0.0,执行系统案款支付没有推送到财务系统怎么办,0.0,执行系统案款支付没有推送到财务系统怎么办,0.0,执行系统案款支付没有推送到财务系统怎么办,0.0
执行系统案款支付没有推送到财务系统怎么办,线下审批的案款如何补录,4.9469595,执行系统案款支付没有推送到财务系统,0.019298771,财务系统怎么将一笔钱分割多个案件,0.051036462,执行系统案款支付没有推送到财务系统,0.021418406
执行系统案款支付没有推送到财务系统怎么办,执恢案件否必须缴纳执行费,4.982126,执行系统案款支付未推送到财务系统,0.04090255,财务管理系统中找不到匹配案款的案件,0.06165214,执行系统案款支付未推送到财务系统,0.044946775
执行系统案款发放审批完财务系统看不到,执行系统案款发放审批完财务系统看不到,0.0,执行系统案款发放审批完财务系统看不到,0.0,执行系统案款发放审批完财务系统看不到,0.0,执行系统案款发放审批完财务系统看不到,0.0
执行系统案款发放审批完财务系统看不到,执行系统申请案款发放后未流转到财务系统,4.176276,支付案款执行系统已审批完毕财务系统看不到,0.18524654,支付案款执行系统已审批完毕财务系统看不到,0.025368648,执行系统提起案款发放财务系统看不到案款支付,0.42933166
执行系统案款发放审批完财务系统看不到,暂停案件扣除审限后不能结案,4.866304,案款发放执行系统审批完成后，财务系统无案款审批信息,0.23224136,财务系统审核完毕信息未推送到执行法官财务系统,0.02893754,案款发放执行系统未推送财务系统,0.5026157
执行系统案款审批后未推送财务系统,执行系统案款审批后未推送财务系统,0.0,执行系统案款审批后未推送财务系统,0.0,执行系统案款审批后未推送财务系统,0.0,执行系统案款审批后未推送财务系统,0.0
执行系统案款审批后未推送财务系统,今天查控系统不用不起,7.370208,财务系统无执行系统推送的案款支付审批信息,0.16864023,案款发放执行系统未推送财务系统,0.044307396,财务系统没有执行案件,0.29048896
执行系统案款审批后未推送财务系统,财务系统没有审批信息,7.6027665,案款发放执行系统未推送财务系统,0.17096055,执恢的案件需要裁判文书上网吗？,0.052954737,案款发放执行系统未推送财务系统,0.34058776
执行系统已案款发放审核已完成财务系统无信息,执行系统已案款发放审核已完成财务系统无信息,0.0,执行系统已案款发放审核已完成财务系统无信息,0.0,执行系统已案款发放审核已完成财务系统无信息,0.0,执行系统已案款发放审核已完成财务系统无信息,0.0
执行系统已案款发放审核已完成财务系统无信息,财务系统匹配后执行系统到账登记没有信息,11.251976,案款发放执行系统已审签完毕财务系统无信息,0.17329328,财务系统匹配后执行系统到账登记没有信息,0.029554177,财务系统无执行案件信息,0.22848499
执行系统已案款发放审核已完成财务系统无信息,案款发放执行系统已审签完毕财务系统无信息,11.791013,案款发放执行系统审批完成后，财务系统无案款审批信息,0.19750364,被执行人屏蔽后能否重新公开,0.03250763,财务系统无执行系统推送的案款支付审批信息,0.23890238
执行系统已审批但财务系统没有,执行系统已审批但财务系统没有,0.0,执行系统已审批但财务系统没有,0.0,执行系统已审批但财务系统没有,0.0,执行系统已审批但财务系统没有,0.0
执行系统已审批但财务系统没有,财务系统支付凭证，没有回传执行系统,8.580597,案款执行系统审批完成后财务系统无流程,0.2351651,在案例编辑文书模板,0.03164478,请问执恢案件财务系统已转换数据但执行系统没有记录怎么回事,0.35651433
执行系统已审批但财务系统没有,财务系统和执行系统承办人不一致,9.983068,支付案款执行系统已审批完毕财务系统看不到,0.23642102,财务已确认案款但系统没有,0.03635628,财务系统已办结执行系统待办,0.396318
财务系统匹配案款至今未推送到执行系统,财务系统匹配案款至今未推送到执行系统,0.0,财务系统匹配案款至今未推送到执行系统,0.0,财务系统匹配案款至今未推送到执行系统,0.0,财务系统匹配案款至今未推送到执行系统,0.0
财务系统匹配案款至今未推送到执行系统,财务系统匹配案款至今未推送到执行系统,0.0,财务系统匹配案款至今未推送到执行系统,0.0,财务系统匹配案款至今未推送到执行系统,0.0,财务系统匹配案款至今未推送到执行系统,0.0
财务系统匹配案款至今未推送到执行系统,财务系统匹款后流转后执行系统不显示,5.3946195,财务系统匹配案款，至今未推送到执行系统,0.023773095,财务系统匹配案款，至今未推送到执行系统,0.008296831,财务系统匹配案款，至今未推送到执行系统,0.14625198
执行系统提起案款发放财务系统看不到案款支付,执行系统提起案款发放财务系统看不到案款支付,0.0,执行系统提起案款发放财务系统看不到案款支付,0.0,执行系统提起案款发放财务系统看不到案款支付,0.0,执行系统提起案款发放财务系统看不到案款支付,0.0
执行系统提起案款发放财务系统看不到案款支付,终本案件应当进行终本约谈的，是通过找到申请执行人进行约谈还是其他方式,19.473099,执行系统案款发放审批完财务系统看不到,0.28972453,案款发放执行系统已审签完毕财务系统无信息,0.016674725,执行系统案款发放审批完财务系统看不到,0.42933166
执行系统提起案款发放财务系统看不到案款支付,执行系统已案款发放审核已完成财务系统无信息,21.111496,执行系统申请案款发放后未流转到财务系统,0.3148114,罚金案子在支付案款通知书上打出来显示收取执行费,0.02358525,执行案款在执行系统审批在财务系统里找不到案子怎么回事,0.5119885
财务系统看不到审批信息,财务系统看不到审批信息,0.0,财务系统看不到审批信息,0.0,财务系统看不到审批信息,0.0,财务系统看不到审批信息,0.0
财务系统看不到审批信息,财务系统看不到案款审批,2.4537408,财务系统没有审批信息,0.17998916,网络查控节点无法流转,0.01637194,财务系统没有审批信息,0.2948077
财务系统看不到审批信息,财务系统支付案款确认后不推送到执行系统,4.273364,财务没有审批信息,0.25287187,股权怎么进行评估，股权无法查封,0.018306209,财务系统看不到案款审批,0.33135203
财务系统没有审批信息,财务系统没有审批信息,0.0,财务系统没有审批信息,0.0,财务系统没有审批信息,0.0,财务系统没有审批信息,0.0
财务系统没有审批信息,财务系统无立案信息,4.626919,财务没有审批信息,0.098450646,案款系统没有案件信息,0.01227252,财务系统看不到审批信息,0.2948077
财务系统没有审批信息,财务没有审批信息,5.33345,财务系统看不到审批信息,0.17998916,卷宗中没有立案卡,0.022975737,财务没有审批信息,0.33217868
案款提起支付审批通过后财务系统未自动生成,案款提起支付审批通过后财务系统未自动生成,0.0,案款提起支付审批通过后财务系统未自动生成,0.0,案款提起支付审批通过后财务系统未自动生成,0.0,案款提起支付审批通过后财务系统未自动生成,0.0
案款提起支付审批通过后财务系统未自动生成,案款发放被退回后一直挂在承办人待办事宜内,4.5703387,案款发放财务系统未审批通过如何重新提起审批,0.48691508,扣划对公账号没有在财付通名单,0.025881248,案款发放财务系统未审批通过如何重新提起审批,0.44166982
案款提起支付审批通过后财务系统未自动生成,案款发放财务系统未审批通过如何重新提起审批,4.614073,案款发放审批完成但在财务系统里没有显示,0.56569314,当庭履行，需要做到账登记吗？,0.027772564,执行系统案款审批后未推送财务系统,0.45695952
财务系统授权,财务系统授权,0.0,财务系统授权,0.0,财务系统授权,0.0,财务系统授权,0.0
财务系统授权,系统添加被执行人,4.2164845,财务系统怎么授权审批人,0.42009026,终本案件分类,0.022053992,财务系统承办人变更,0.42677
